"Class Name - Live Allocated Objects";"Live Bytes";"Live Objects";"Allocated Objects";"Avg. Age";"Generations"
"sun.security.validator.Validator";"0";"0";"0";"0.00";"0"
"javax.management.MBeanNotificationInfo[]";"0";"0";"0";"0.00";"0"
"sun.security.validator.PKIXValidator";"0";"0";"0";"0.00";"0"
"javax.management.NotificationBroadcasterSupport";"0";"0";"0";"0.00";"0"
"javax.management.MBeanServerDelegate";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixNativeDispatcher$1";"0";"0";"0";"0.00";"0"
"sun.security.validator.ValidatorException";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixNativeDispatcher";"0";"0";"0";"0.00";"0"
"java.lang.ClassCastException";"0";"0";"0";"0.00";"0"
"sun.net.InetAddressCachePolicy";"0";"0";"0";"0.00";"0"
"javax.management.StandardEmitterMBean";"0";"0";"0";"0.00";"0"
"java.math.SignedMutableBigInteger";"0";"0";"0";"0.00";"0"
"java.math.BigDecimal";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.PKCS11Exception";"0";"0";"0";"0.00";"0"
"java.security.GeneralSecurityException";"0";"0";"0";"0.00";"0"
"java.nio.file.attribute.FileAttribute[]";"0";"0";"0";"0.00";"0"
"java.nio.channels.FileChannel";"0";"0";"0";"0.00";"0"
"java.nio.channels.FileLockInterruptionException";"0";"0";"0";"0.00";"0"
"sun.net.www.protocol.http.HttpURLConnection";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileLockImpl";"0";"0";"0";"0.00";"0"
"java.security.cert.PKIXCertPathChecker";"0";"0";"0";"0.00";"0"
"java.security.cert.CertPathValidatorException";"0";"0";"0";"0.00";"0"
"sun.security.x509.NameConstraintsExtension";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileChannelImpl$SimpleFileLockTable";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileChannelImpl$1";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileChannelImpl$Unmapper";"0";"0";"0";"0.00";"0"
"java.util.EnumSet";"0";"0";"0";"0.00";"0"
"java.nio.channels.NonWritableChannelException";"0";"0";"0";"0.00";"0"
"java.util.JumboEnumSet";"0";"0";"0";"0.00";"0"
"java.util.EnumSet$SerializationProxy";"0";"0";"0";"0.00";"0"
"java.nio.channels.NonReadableChannelException";"0";"0";"0";"0.00";"0"
"java.util.RegularEnumSet$EnumSetIterator";"0";"0";"0";"0.00";"0"
"java.nio.channels.ClosedChannelException";"0";"0";"0";"0.00";"0"
"sun.nio.ch.NativeThreadSet";"0";"0";"0";"0.00";"0"
"sun.security.util.DisabledAlgorithmConstraints$KeySizeConstraint";"0";"0";"0";"0.00";"0"
"javax.crypto.CipherSpi";"0";"0";"0";"0.00";"0"
"javax.crypto.ShortBufferException";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileChannelImpl";"0";"0";"0";"0.00";"0"
"sun.security.pkcs11.wrapper.CK_AES_CTR_PARAMS";"0";"0";"0";"0.00";"0"
"sun.nio.ch.NativeThread";"0";"0";"0";"0.00";"0"
"java.lang.SecurityManager$1";"0";"0";"0";"0.00";"0"
"java.lang.SecurityManager$2";"0";"0";"0";"0.00";"0"
"java.nio.BufferOverflowException";"0";"0";"0";"0.00";"0"
"java.nio.BufferUnderflowException";"0";"0";"0";"0.00";"0"
"sun.security.util.SecurityConstants";"0";"0";"0";"0.00";"0"
"java.nio.DirectLongBufferRU";"0";"0";"0";"0.00";"0"
"java.nio.DirectLongBufferU";"0";"0";"0";"0.00";"0"
"java.util.Dictionary";"0";"0";"0";"0.00";"0"
"java.net.SocketPermissionCollection";"0";"0";"0";"0.00";"0"
"java.security.AllPermissionCollection$1";"0";"0";"0";"0.00";"0"
"java.util.ResourceBundle$Control$1";"0";"0";"0";"0.00";"0"
"java.util.AbstractMap$SimpleEntry";"0";"0";"0";"0.00";"0"
"java.util.WeakHashMap$HashIterator";"0";"0";"0";"0.00";"0"
"javax.crypto.SecretKeyFactorySpi";"0";"0";"0";"0.00";"0"
"javax.crypto.spec.DESKeySpec";"0";"0";"0";"0.00";"0"
"javax.crypto.spec.DESedeKeySpec";"0";"0";"0";"0.00";"0"
"javax.crypto.KeyGeneratorSpi";"0";"0";"0";"0.00";"0"
"javax.crypto.NullCipher";"0";"0";"0";"0.00";"0"
"javax.management.NotificationBroadcasterSupport$1";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor5";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor6";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor7";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor8";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor9";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor10";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor11";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor12";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor13";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor14";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor15";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor16";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor17";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor18";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor19";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor20";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor21";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor22";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor23";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor24";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor25";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor26";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor27";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor28";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor29";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor30";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor31";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor32";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor33";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor34";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor35";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor36";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor37";"0";"0";"0";"0.00";"0"
"java.util.zip.DataFormatException";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor38";"0";"0";"0";"0.00";"0"
"java.security.InvalidKeyException";"0";"0";"0";"0.00";"0"
"java.security.spec.InvalidKeySpecException";"0";"0";"0";"0.00";"0"
"java.security.NoSuchAlgorithmException";"0";"0";"0";"0.00";"0"
"sun.security.x509.PKIXExtensions";"0";"0";"0";"0.00";"0"
"java.util.regex.Pattern$LastNode";"0";"0";"0";"0.00";"0"
"sun.nio.ch.FileDispatcherImpl";"0";"0";"0";"0.00";"0"
"javax.management.MBeanServerInvocationHandler";"0";"0";"0";"0.00";"0"
"javax.management.JMX";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.ReentrantReadWriteLock$Sync$HoldCounter";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$3";"0";"0";"0";"0.00";"0"
"javax.management.ImmutableDescriptor";"0";"0";"0";"0.00";"0"
"javax.management.MBeanFeatureInfo";"0";"0";"0";"0.00";"0"
"java.util.concurrent.locks.ReentrantLock$FairSync";"0";"0";"0";"0.00";"0"
"sun.misc.HexDumpEncoder";"0";"0";"0";"0.00";"0"
"java.io.InvalidObjectException";"0";"0";"0";"0.00";"0"
"java.text.MessageFormat$Field";"0";"0";"0";"0.00";"0"
"java.security.ProviderException";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileKey";"0";"0";"0";"0.00";"0"
"sun.nio.fs.UnixFileAttributes";"0";"0";"0";"0.00";"0"
"java.util.Collections$SynchronizedCollection";"0";"0";"0";"0.00";"0"
"java.lang.reflect.ReflectPermission";"0";"0";"0";"0.00";"0"
"javax.management.MBeanAttributeInfo[]";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.GetPropertyAction";"0";"0";"0";"0.00";"0"
"javax.management.IntrospectionException";"0";"0";"0";"0.00";"0"
"javax.management.Descriptor[]";"0";"0";"0";"0.00";"0"
"javax.management.MBeanAttributeInfo";"0";"0";"0";"0.00";"0"
"java.text.FieldPosition$Delegate";"0";"0";"0";"0.00";"0"
"java.text.FieldPosition";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderList$2";"0";"0";"0";"0.00";"0"
"java.lang.UnsupportedOperationException";"0";"0";"0";"0.00";"0"
"sun.nio.cs.StandardCharsets$Aliases";"0";"0";"0";"0.00";"0"
"java.net.InetAddress$Cache";"0";"0";"0";"0.00";"0"
"java.lang.SecurityException";"0";"0";"0";"0.00";"0"
"java.net.UnknownHostException";"0";"0";"0";"0.00";"0"
"java.net.Inet6Address";"0";"0";"0";"0.00";"0"
"java.net.InetAddress$2";"0";"0";"0";"0.00";"0"
"java.net.InetAddress$1";"0";"0";"0";"0.00";"0"
"java.net.Inet4Address";"0";"0";"0";"0.00";"0"
"java.net.InetAddress";"0";"0";"0";"0.00";"0"
"javax.management.ObjectName";"0";"0";"0";"0.00";"0"
"com.sun.jmx.mbeanserver.Util";"0";"0";"0";"0.00";"0"
"java.lang.IllegalMonitorStateException";"0";"0";"0";"0.00";"0"
"java.lang.Error";"0";"0";"0";"0.00";"0"
"java.io.StreamCorruptedException";"0";"0";"0";"0.00";"0"
"java.math.BigInteger[]";"0";"0";"0";"0.00";"0"
"java.math.BitSieve";"0";"0";"0";"0.00";"0"
"java.lang.ArithmeticException";"0";"0";"0";"0.00";"0"
"sun.security.jca.ProviderList$1";"0";"0";"0";"0.00";"0"
"java.lang.IndexOutOfBoundsException";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecognizer";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_Unicode";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_Unicode$CharsetRecog_UTF_32";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_mbcs";"0";"0";"0";"0.00";"0"
"java.lang.StringIndexOutOfBoundsException";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_2022";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_mbcs$CharsetRecog_euc";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs";"0";"0";"0";"0.00";"0"
"java.lang.OutOfMemoryError";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_1";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_2";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_5";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_6";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_7";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_8";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_8859_9";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_IBM424_he";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_IBM420_ar";"0";"0";"0";"0.00";"0"
"org.apache.tika.parser.txt.CharsetRecog_sbcs$CharsetRecog_EBCDIC_500";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor39";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor40";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor41";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor42";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor43";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor44";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor45";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor46";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor47";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor48";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor49";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor50";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor51";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor52";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor53";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor54";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor55";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor56";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor57";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor58";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor59";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor60";"0";"0";"0";"0.00";"0"
"sun.reflect.GeneratedConstructorAccessor61";"0";"0";"0";"0.00";"0"
"java.lang.AbstractStringBuilder";"0";"0";"0";"0.00";"0"
"org.apache.pdfbox.pdmodel.interactive.annotation.PDExternalDataDictionary";"0";"0";"0";"0.00";"0"
"de.unibi.cebitec.bibiserv.search.util.WordPreProcessor";"0";"0";"0";"0.00";"0"
"java.security.Permission";"0";"0";"0";"0.00";"0"
"java.lang.RuntimeException";"0";"0";"0";"0.00";"0"
"java.lang.NullPointerException";"0";"0";"0";"0.00";"0"
"java.security.Provider$EngineDescription";"0";"0";"0";"0.00";"0"
"java.lang.IllegalArgumentException";"0";"0";"0";"0.00";"0"
"java.io.FileReader";"0";"0";"0";"0.00";"0"
"sun.misc.MetaIndex";"0";"0";"0";"0.00";"0"
"de.unibi.cebitec.bibiserv.search.suffixtree.SuffixTreeCharacter$1";"0";"0";"0";"0.00";"0"
"java.lang.management.PlatformComponent$15";"0";"0";"0";"0.00";"0"
"de.unibi.cebitec.bibiserv.search.ProfilingTestClass$1";"0";"0";"0";"0.00";"0"
"java.lang.AssertionError";"0";"0";"0";"0.00";"0"
"java.util.IdentityHashMap$IdentityHashMapIterator";"0";"0";"0";"0.00";"0"
